+-------+-----+-----+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/28901          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27467             | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 603.000   | 603.000   | 603.000      | 603.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/12425             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 554.000   | 554.000   | 554.000      | 554.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/12425     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/537               | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 585.000   | 585.000   | 585.000      | 585.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/1075  | 0.224 | 0.224 | 0.224   | 0.224 | 0.224 | 0.224 | 0.224 | 0.000  | 13213.000 | 13213.000 | 13213.000    | 13213.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/25026     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11863             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 646.000   | 646.000   | 646.000      | 646.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/16681             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 587.000   | 587.000   | 587.000      | 587.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/16681     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/24423          | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23747     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/100                | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 541.000   | 541.000   | 541.000      | 541.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/13729              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 493.000   | 493.000   | 493.000      | 493.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/100   | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13396.000 | 13396.000 | 13396.000    | 13396.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/2385               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 582.000   | 582.000   | 582.000      | 582.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/24423 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13348.000 | 13348.000 | 13348.000    | 13348.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/13729 | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 13355.000 | 13355.000 | 13355.000    | 13355.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/24616              | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 575.000   | 575.000   | 575.000      | 575.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/5946              | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 575.000   | 575.000   | 575.000      | 575.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29973             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 571.000   | 571.000   | 571.000      | 571.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29973     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/2385  | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13466.000 | 13466.000 | 13466.000    | 13466.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/2385           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/1075               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 501.000   | 501.000   | 501.000      | 501.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/17306 | 0.248 | 0.248 | 0.248   | 0.248 | 0.248 | 0.248 | 0.248 | 0.000  | 13640.000 | 13640.000 | 13640.000    | 13640.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/20076          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/6898              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 722.000   | 722.000   | 722.000      | 722.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/20767             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 581.000   | 581.000   | 581.000      | 581.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20767     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/20076 | 0.216 | 0.216 | 0.216   | 0.216 | 0.216 | 0.216 | 0.216 | 0.000  | 13458.000 | 13458.000 | 13458.000    | 13458.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/10056              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 526.000   | 526.000   | 526.000      | 526.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/24616 | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 13282.000 | 13282.000 | 13282.000    | 13282.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/24616          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/24423              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 602.000   | 602.000   | 602.000      | 602.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/10056 | 0.296 | 0.296 | 0.296   | 0.296 | 0.296 | 0.296 | 0.296 | 0.000  | 13463.000 | 13463.000 | 13463.000    | 13463.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/10056          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15038             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 574.000   | 574.000   | 574.000      | 574.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11084             | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 653.000   | 653.000   | 653.000      | 653.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/11084     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15083             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29521             | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 547.000   | 547.000   | 547.000      | 547.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29521     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/20578              | 0.036 | 0.036 | 0.036   | 0.036 | 0.036 | 0.036 | 0.036 | 0.000  | 498.000   | 498.000   | 498.000      | 498.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/11192 | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13263.000 | 13263.000 | 13263.000    | 13263.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/18699     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/20578 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13396.000 | 13396.000 | 13396.000    | 13396.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/6852               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 534.000   | 534.000   | 534.000      | 534.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/4816               | 0.028 | 0.028 | 0.028   | 0.028 | 0.028 | 0.028 | 0.028 | 0.000  | 526.000   | 526.000   | 526.000      | 526.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/6852  | 0.240 | 0.240 | 0.240   | 0.240 | 0.240 | 0.240 | 0.240 | 0.000  | 13466.000 | 13466.000 | 13466.000    | 13466.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/6852           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/29021              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 570.000   | 570.000   | 570.000      | 570.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/4816  | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13469.000 | 13469.000 | 13469.000    | 13469.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29567     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/29021 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13213.000 | 13213.000 | 13213.000    | 13213.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29567             | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 636.000   | 636.000   | 636.000      | 636.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/6521              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 571.000   | 571.000   | 571.000      | 571.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/20076              | 0.040 | 0.040 | 0.040   | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 569.000   | 569.000   | 569.000      | 569.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/12280             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 604.000   | 604.000   | 604.000      | 604.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/17306              | 0.040 | 0.040 | 0.040   | 0.040 | 0.040 | 0.040 | 0.040 | 0.000  | 501.000   | 501.000   | 501.000      | 501.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/9003              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/4194  | 0.192 | 0.192 | 0.192   | 0.192 | 0.192 | 0.192 | 0.192 | 0.000  | 13441.000 | 13441.000 | 13441.000    | 13441.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/11192              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 555.000   | 555.000   | 555.000      | 555.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/15403     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15403             | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 612.000   | 612.000   | 612.000      | 612.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/4529               | 0.028 | 0.028 | 0.028   | 0.028 | 0.028 | 0.028 | 0.028 | 0.000  | 525.000   | 525.000   | 525.000      | 525.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/4529  | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 13346.000 | 13346.000 | 13346.000    | 13346.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/12974              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 585.000   | 585.000   | 585.000      | 585.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/12974 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13362.000 | 13362.000 | 13362.000    | 13362.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/12974          | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27161             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 629.000   | 629.000   | 629.000      | 629.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/27161     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/12370              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 538.000   | 538.000   | 538.000      | 538.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/25605             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 564.000   | 564.000   | 564.000      | 564.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/13598             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 593.000   | 593.000   | 593.000      | 593.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/8654              | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 700.000   | 700.000   | 700.000      | 700.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/8654      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/12370 | 0.224 | 0.224 | 0.224   | 0.224 | 0.224 | 0.224 | 0.224 | 0.000  | 13356.000 | 13356.000 | 13356.000    | 13356.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/12370          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/4194               | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 495.000   | 495.000   | 495.000      | 495.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/25451             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 642.000   | 642.000   | 642.000      | 642.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/26201          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/26201 | 0.212 | 0.212 | 0.212   | 0.212 | 0.212 | 0.212 | 0.212 | 0.000  | 13387.000 | 13387.000 | 13387.000    | 13387.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/3034      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/18551     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/21462          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/3034              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 654.000   | 654.000   | 654.000      | 654.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/24611             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 631.000   | 631.000   | 631.000      | 631.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20276     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/12985              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 502.000   | 502.000   | 502.000      | 502.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/26895             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 603.000   | 603.000   | 603.000      | 603.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/6073              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 653.000   | 653.000   | 653.000      | 653.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/6073      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/20276             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/12985 | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 13348.000 | 13348.000 | 13348.000    | 13348.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/587                | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 462.000   | 462.000   | 462.000      | 462.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/23457             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 598.000   | 598.000   | 598.000      | 598.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/13845             | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 563.000   | 563.000   | 563.000      | 563.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/13845     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/26201              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 564.000   | 564.000   | 564.000      | 564.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/587   | 0.260 | 0.260 | 0.260   | 0.260 | 0.260 | 0.260 | 0.260 | 0.000  | 13401.000 | 13401.000 | 13401.000    | 13401.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/587            | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/504               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 568.000   | 568.000   | 568.000      | 568.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/9406              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 619.000   | 619.000   | 619.000      | 619.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/9406      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20526     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/24070              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 573.000   | 573.000   | 573.000      | 573.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/9635           | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/2208  | 0.184 | 0.184 | 0.184   | 0.184 | 0.184 | 0.184 | 0.184 | 0.000  | 13401.000 | 13401.000 | 13401.000    | 13401.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/24070 | 0.248 | 0.248 | 0.248   | 0.248 | 0.248 | 0.248 | 0.248 | 0.000  | 13669.000 | 13669.000 | 13669.000    | 13669.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/9622           | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/9571           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/5422  | 0.180 | 0.180 | 0.180   | 0.180 | 0.180 | 0.180 | 0.180 | 0.000  | 13660.000 | 13660.000 | 13660.000    | 13660.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/3745              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 653.000   | 653.000   | 653.000      | 653.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/23353             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 591.000   | 591.000   | 591.000      | 591.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/23353     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27597             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 592.000   | 592.000   | 592.000      | 592.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/27597     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11977             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 589.000   | 589.000   | 589.000      | 589.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/2875              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 625.000   | 625.000   | 625.000      | 625.000   |
