+-------+-----+------+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/7640              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 599.000   | 599.000   | 599.000      | 599.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/7640      | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/14383             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 581.000   | 581.000   | 581.000      | 581.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/23680          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/21892          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/19556             | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 686.000   | 686.000   | 686.000      | 686.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/26420 | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 13477.000 | 13477.000 | 13477.000    | 13477.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/20578     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/919                | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 577.000   | 577.000   | 577.000      | 577.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/919   | 0.028 | 0.028 | 0.028   | 0.028 | 0.028 | 0.028 | 0.028 | 0.000  | 13309.000 | 13309.000 | 13309.000    | 13309.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/21936          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/26420              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 519.000   | 519.000   | 519.000      | 519.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/12241             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 578.000   | 578.000   | 578.000      | 578.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/12241     | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/13404             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/13845     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/9538      | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/14829             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 585.000   | 585.000   | 585.000      | 585.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/14829     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/23497              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 554.000   | 554.000   | 554.000      | 554.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/23497 | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13332.000 | 13332.000 | 13332.000    | 13332.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/13845             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 563.000   | 563.000   | 563.000      | 563.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/4549              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 689.000   | 689.000   | 689.000      | 689.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/21273          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/14728          | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/11488     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/14728 | 0.188 | 0.188 | 0.188   | 0.188 | 0.188 | 0.188 | 0.188 | 0.000  | 13674.000 | 13674.000 | 13674.000    | 13674.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/14728              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 538.000   | 538.000   | 538.000      | 538.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/19056 | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 13477.000 | 13477.000 | 13477.000    | 13477.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/19056          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/21036             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 571.000   | 571.000   | 571.000      | 571.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/21036     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/17169              | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 544.000   | 544.000   | 544.000      | 544.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/17169 | 0.052 | 0.052 | 0.052   | 0.052 | 0.052 | 0.052 | 0.052 | 0.000  | 13553.000 | 13553.000 | 13553.000    | 13553.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/29288 | 0.200 | 0.200 | 0.200   | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 13362.000 | 13362.000 | 13362.000    | 13362.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/6898              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 722.000   | 722.000   | 722.000      | 722.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/6898      | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/13127 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13376.000 | 13376.000 | 13376.000    | 13376.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/21448 | 0.184 | 0.184 | 0.184   | 0.184 | 0.184 | 0.184 | 0.184 | 0.000  | 13646.000 | 13646.000 | 13646.000    | 13646.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/14461             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 636.000   | 636.000   | 636.000      | 636.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/14461     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/29288              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 550.000   | 550.000   | 550.000      | 550.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/26438          | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/29673             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 591.000   | 591.000   | 591.000      | 591.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/29673     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/12748              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 523.000   | 523.000   | 523.000      | 523.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/12748 | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13376.000 | 13376.000 | 13376.000    | 13376.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/12748          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/26910             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 625.000   | 625.000   | 625.000      | 625.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/26910     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/13127              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 555.000   | 555.000   | 555.000      | 555.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/21448              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 527.000   | 527.000   | 527.000      | 527.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/15203     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/15203             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 611.000   | 611.000   | 611.000      | 611.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/28894          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/4053           | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/6249      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/9616           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/9616  | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13449.000 | 13449.000 | 13449.000    | 13449.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/12740 | 0.224 | 0.224 | 0.224   | 0.224 | 0.224 | 0.224 | 0.224 | 0.000  | 13376.000 | 13376.000 | 13376.000    | 13376.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/9616               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 549.000   | 549.000   | 549.000      | 549.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/7731               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 495.000   | 495.000   | 495.000      | 495.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/4057               | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 555.000   | 555.000   | 555.000      | 555.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/4057  | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 13222.000 | 13222.000 | 13222.000    | 13222.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/7731  | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 13411.000 | 13411.000 | 13411.000    | 13411.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/20233          | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/12740              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 560.000   | 560.000   | 560.000      | 560.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/18277             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 703.000   | 703.000   | 703.000      | 703.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/18277     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/22732          | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/22732 | 0.200 | 0.200 | 0.200   | 0.200 | 0.200 | 0.200 | 0.200 | 0.000  | 13362.000 | 13362.000 | 13362.000    | 13362.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/11870          | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/10569          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/22732              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 534.000   | 534.000   | 534.000      | 534.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/9447  | 0.232 | 0.232 | 0.232   | 0.232 | 0.232 | 0.232 | 0.232 | 0.000  | 13369.000 | 13369.000 | 13369.000    | 13369.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/21722     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/9748              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 556.000   | 556.000   | 556.000      | 556.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/9748      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/16037             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 624.000   | 624.000   | 624.000      | 624.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/11314             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 593.000   | 593.000   | 593.000      | 593.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/11314     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/16249             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 567.000   | 567.000   | 567.000      | 567.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/16249     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/6814  | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13477.000 | 13477.000 | 13477.000    | 13477.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/6814               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 517.000   | 517.000   | 517.000      | 517.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/6814           | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/16343     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/29175 | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 13142.000 | 13142.000 | 13142.000    | 13142.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/29175              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 501.000   | 501.000   | 501.000      | 501.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/2973               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 583.000   | 583.000   | 583.000      | 583.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/2973  | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 13172.000 | 13172.000 | 13172.000    | 13172.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/2973           | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/24232             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 671.000   | 671.000   | 671.000      | 671.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/24232     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/28967             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 617.000   | 617.000   | 617.000      | 617.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/21722             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 618.000   | 618.000   | 618.000      | 618.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/23353     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/14372 | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13369.000 | 13369.000 | 13369.000    | 13369.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/9447               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 533.000   | 533.000   | 533.000      | 533.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/10943     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/16730             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 638.000   | 638.000   | 638.000      | 638.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/16730     | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/219               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 571.000   | 571.000   | 571.000      | 571.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/219       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/10943             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 558.000   | 558.000   | 558.000      | 558.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/15629             | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 597.000   | 597.000   | 597.000      | 597.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/13327              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 522.000   | 522.000   | 522.000      | 522.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/13327 | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13209.000 | 13209.000 | 13209.000    | 13209.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/1642               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 601.000   | 601.000   | 601.000      | 601.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/1642  | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13420.000 | 13420.000 | 13420.000    | 13420.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/13327          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/estate/22348             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 607.000   | 607.000   | 607.000      | 607.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/estate/req_doc/22348     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/208            | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/12370              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 538.000   | 538.000   | 538.000      | 538.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/12370 | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13370.000 | 13370.000 | 13370.000    | 13370.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/chair/28195              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 492.000   | 492.000   | 492.000      | 492.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/recommended_estate/28195 | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 13362.000 | 13362.000 | 13362.000    | 13362.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/buy/28195          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
